Player Name,Team,Minutes Played,Player Link,Player State
Brian Waddell,PURDUE,36,https://www.espn.com/mens-college-basketball/player/_/id/4823976/brian-waddell,IN
Sam King,PURDUE,9,https://www.espn.com/mens-college-basketball/player/_/id/5105856/sam-king,IN
Jace Rayl,PURDUE,5,https://www.espn.com/mens-college-basketball/player/_/id/5174804/jace-rayl,IN
Josh Furst,PURDUE,1,https://www.espn.com/mens-college-basketball/player/_/id/5174803/josh-furst,IN
Jack Lusk,PURDUE,6,https://www.espn.com/mens-college-basketball/player/_/id/5239504/jack-lusk,NE
Trae Broadnax,RICE,882,https://www.espn.com/mens-college-basketball/player/_/id/4702522/trae-broadnax,GA
Caden Powell,RICE,667,https://www.espn.com/mens-college-basketball/player/_/id/5107866/caden-powell,TX
Kellen Amos,RICE,652,https://www.espn.com/mens-college-basketball/player/_/id/4701166/kellen-amos,TX
Denver Anglin,RICE,601,https://www.espn.com/mens-college-basketball/player/_/id/5105596/denver-anglin,NJ
Alem Huseinovic,RICE,720,https://www.espn.com/mens-college-basketball/player/_/id/4702875/alem-huseinovic,Bo
Jacob Dar,RICE,494,https://www.espn.com/mens-college-basketball/player/_/id/5111629/jacob-dar,NE
Andrew Akuchie,RICE,553,https://www.espn.com/mens-college-basketball/player/_/id/5107142/andrew-akuchie,FL
Emory Lanier,RICE,449,https://www.espn.com/mens-college-basketball/player/_/id/4567082/emory-lanier,GA
Trey Patterson,RICE,168,https://www.espn.com/mens-college-basketball/player/_/id/4713885/trey-patterson,NJ
Jimmy Oladokun Jr.,RICE,260,https://www.espn.com/mens-college-basketball/player/_/id/5117583/jimmy-oladokun-jr,CA
Aaron Powell,RICE,186,https://www.espn.com/mens-college-basketball/player/_/id/4873091/aaron-powell,CA
Jackson Peakes,RICE,14,https://www.espn.com/mens-college-basketball/player/_/id/4897555/jackson-peakes,TX
George Perkins,RICE,3,https://www.espn.com/mens-college-basketball/player/_/id/5107143/george-perkins,DC
Cole Andrews-Heitz,RICE,4,https://www.espn.com/mens-college-basketball/player/_/id/5175820/cole-andrews-heitz,TX
Dylan Harper,RUTGERS,769,https://www.espn.com/mens-college-basketball/player/_/id/5037871/dylan-harper,NJ
Ace Bailey,RUTGERS,828,https://www.espn.com/mens-college-basketball/player/_/id/4873138/ace-bailey,TN
Lathan Sommerville,RUTGERS,558,https://www.espn.com/mens-college-basketball/player/_/id/5101689/lathan-sommerville,IL
Jeremiah Williams,RUTGERS,612,https://www.espn.com/mens-college-basketball/player/_/id/4701222/jeremiah-williams,IL
Jordan Derkack,RUTGERS,497,https://www.espn.com/mens-college-basketball/player/_/id/5106600/jordan-derkack,NJ
Dylan Grant,RUTGERS,299,https://www.espn.com/mens-college-basketball/player/_/id/5061576/dylan-grant,AB
Jamichael Davis,RUTGERS,492,https://www.espn.com/mens-college-basketball/player/_/id/5142358/jamichael-davis,TN
Tyson Acuff,RUTGERS,380,https://www.espn.com/mens-college-basketball/player/_/id/4606831/tyson-acuff,MI
Zach Martini,RUTGERS,430,https://www.espn.com/mens-college-basketball/player/_/id/4898236/zach-martini,NJ
Emmanuel Ogbole,RUTGERS,281,https://www.espn.com/mens-college-basketball/player/_/id/5174805/emmanuel-ogbole,Ni
PJ Hayes IV,RUTGERS,244,https://www.espn.com/mens-college-basketball/player/_/id/5176450/pj-hayes-iv,MN
Peter Noble,RUTGERS,2,https://www.espn.com/mens-college-basketball/player/_/id/5239608/peter-noble,NJ
Bryce Dortch,RUTGERS,55,https://www.espn.com/mens-college-basketball/player/_/id/5144387/bryce-dortch,MA
Max Fradkin,RUTGERS,2,https://www.espn.com/mens-college-basketball/player/_/id/5239609/max-fradkin,CT
Nick Boyd,SAN DIEGO STATE,740,https://www.espn.com/mens-college-basketball/player/_/id/4702654/nick-boyd,NY
Miles Byrd,SAN DIEGO STATE,714,https://www.espn.com/mens-college-basketball/player/_/id/5107804/miles-byrd,CA
BJ Davis,SAN DIEGO STATE,586,https://www.espn.com/mens-college-basketball/player/_/id/5176241/bj-davis,CA
Magoon Gwath,SAN DIEGO STATE,625,https://www.espn.com/mens-college-basketball/player/_/id/5176240/magoon-gwath,TX
Jared Coleman-Jones,SAN DIEGO STATE,577,https://www.espn.com/mens-college-basketball/player/_/id/4702730/jared-coleman-jones,FL
Wayne McKinney III,SAN DIEGO STATE,465,https://www.espn.com/mens-college-basketball/player/_/id/4897202/wayne-mckinney-iii,CA
Taj DeGourville,SAN DIEGO STATE,482,https://www.espn.com/mens-college-basketball/player/_/id/4873147/taj-degourville,NV
Pharaoh Compton,SAN DIEGO STATE,320,https://www.espn.com/mens-college-basketball/player/_/id/5061584/pharaoh-compton,IL
Miles Heide,SAN DIEGO STATE,345,https://www.espn.com/mens-college-basketball/player/_/id/5176243/miles-heide,WA
Kimo Ferrari,SAN DIEGO STATE,111,https://www.espn.com/mens-college-basketball/player/_/id/4702980/kimo-ferrari,CA
Demarshay Johnson Jr.,SAN DIEGO STATE,49,https://www.espn.com/mens-college-basketball/player/_/id/4897531/demarshay-johnson-jr,CA
Ryan Schwarz,SAN DIEGO STATE,13,https://www.espn.com/mens-college-basketball/player/_/id/5176242/ryan-schwarz,CA
Cam Lawin,SAN DIEGO STATE,12,https://www.espn.com/mens-college-basketball/player/_/id/5107803/cam-lawin,IL
Desai Lopez,SAN DIEGO STATE,11,https://www.espn.com/mens-college-basketball/player/_/id/5183181/desai-lopez,CA
Isaiah Coleman,SETON HALL,797,https://www.espn.com/mens-college-basketball/player/_/id/4884257/isaiah-coleman,VA
Chaunce Jenkins,SETON HALL,490,https://www.espn.com/mens-college-basketball/player/_/id/4701236/chaunce-jenkins,VA
Dylan Addae-Wusu,SETON HALL,532,https://www.espn.com/mens-college-basketball/player/_/id/4590361/dylan-addae-wusu,NY
Prince Aligbe,SETON HALL,574,https://www.espn.com/mens-college-basketball/player/_/id/4609653/prince-aligbe,MN
Scotty Middleton,SETON HALL,513,https://www.espn.com/mens-college-basketball/player/_/id/4711279/scotty-middleton,FL
Garwey Dual,SETON HALL,597,https://www.espn.com/mens-college-basketball/player/_/id/5077373/garwey-dual,TX
Jahseem Felton,SETON HALL,350,https://www.espn.com/mens-college-basketball/player/_/id/4873098/jahseem-felton,NC
Yacine Toumi,SETON HALL,412,https://www.espn.com/mens-college-basketball/player/_/id/4702598/yacine-toumi,Fr
David Tubek,SETON HALL,230,https://www.espn.com/mens-college-basketball/player/_/id/5113182/david-tubek,So
Godswill Erheriene,SETON HALL,360,https://www.espn.com/mens-college-basketball/player/_/id/5101686/godswill-erheriene,Ni
Emmanuel Okorafor,SETON HALL,199,https://www.espn.com/mens-college-basketball/player/_/id/5125176/emmanuel-okorafor,Ni
Gus Yalden,SETON HALL,203,https://www.espn.com/mens-college-basketball/player/_/id/4685686/gus-yalden,WI
Zion Harmon,SETON HALL,14,https://www.espn.com/mens-college-basketball/player/_/id/4432641/zion-harmon,MD
David Gabriel,SETON HALL,4,https://www.espn.com/mens-college-basketball/player/_/id/5114229/david-gabriel,NJ
Collin Murray-Boyles,SOUTH CAROLINA,828,https://www.espn.com/mens-college-basketball/player/_/id/5093267/collin-murray-boyles,SC
Jamarii Thomas,SOUTH CAROLINA,699,https://www.espn.com/mens-college-basketball/player/_/id/4897713/jamarii-thomas,NC
Nick Pringle,SOUTH CAROLINA,661,https://www.espn.com/mens-college-basketball/player/_/id/4703887/nick-pringle,SC
Zachary Davis,SOUTH CAROLINA,717,https://www.espn.com/mens-college-basketball/player/_/id/5105548/zachary-davis,SC
Jacobi Wright,SOUTH CAROLINA,769,https://www.espn.com/mens-college-basketball/player/_/id/4683836/jacobi-wright,SC
Morris Ugusuk,SOUTH CAROLINA,601,https://www.espn.com/mens-college-basketball/player/_/id/5174294/morris-ugusuk,Fi
Myles Stute,SOUTH CAROLINA,350,https://www.espn.com/mens-college-basketball/player/_/id/4433340/myles-stute,DC
Arden Conyers,SOUTH CAROLINA,256,https://www.espn.com/mens-college-basketball/player/_/id/5093265/arden-conyers,SC
Cam Scott,SOUTH CAROLINA,240,https://www.espn.com/mens-college-basketball/player/_/id/4869784/cam-scott,SC
Jordan Butler,SOUTH CAROLINA,127,https://www.espn.com/mens-college-basketball/player/_/id/4683763/jordan-butler,SC
Benjamin Bosmans-Verdonk,SOUTH CAROLINA,190,https://www.espn.com/mens-college-basketball/player/_/id/4592607/benjamin-bosmans-verdonk,Be
Austin Herro,SOUTH CAROLINA,10,https://www.espn.com/mens-college-basketball/player/_/id/4685653/austin-herro,WI
Weston Coggeshall,SOUTH CAROLINA,1,https://www.espn.com/mens-college-basketball/player/_/id/5238225/weston-coggeshall,SC
Jamille Reynolds,SOUTH FLORIDA,606,https://www.espn.com/mens-college-basketball/player/_/id/4432407/jamille-reynolds,FL
Jayden Reid,SOUTH FLORIDA,749,https://www.espn.com/mens-college-basketball/player/_/id/4895746/jayden-reid,NY
Kobe Knox,SOUTH FLORIDA,692,https://www.espn.com/mens-college-basketball/player/_/id/4896884/kobe-knox,FL
Brandon Stroud,SOUTH FLORIDA,608,https://www.espn.com/mens-college-basketball/player/_/id/4433177/brandon-stroud,GA
Jimmie Williams,SOUTH FLORIDA,463,https://www.espn.com/mens-college-basketball/player/_/id/5240353/jimmie-williams,OH
Kasen Jennings,SOUTH FLORIDA,691,https://www.espn.com/mens-college-basketball/player/_/id/4700841/kasen-jennings,GA
CJ Brown,SOUTH FLORIDA,574,https://www.espn.com/mens-college-basketball/player/_/id/5183925/cj-brown,GA
Quincy Ademokoya,SOUTH FLORIDA,584,https://www.espn.com/mens-college-basketball/player/_/id/4602022/quincy-ademokoya,IL
De'Ante Green,SOUTH FLORIDA,319,https://www.espn.com/mens-college-basketball/player/_/id/4684795/deante-green,NC
Kameren Wright,SOUTH FLORIDA,82,https://www.espn.com/mens-college-basketball/player/_/id/5144120/kameren-wright,FL
Corey Walker Jr.,SOUTH FLORIDA,66,https://www.espn.com/mens-college-basketball/player/_/id/4290822/corey-walker-jr,FL
Daniel Tobiloba,SOUTH FLORIDA,16,https://www.espn.com/mens-college-basketball/player/_/id/5175833/daniel-tobiloba,Ni
RJ Luis Jr.,ST. JOHN'S,805,https://www.espn.com/mens-college-basketball/player/_/id/5106035/rj-luis-jr,FL
Zuby Ejiofor,ST. JOHN'S,847,https://www.espn.com/mens-college-basketball/player/_/id/5106262/zuby-ejiofor,TX
Kadary Richmond,ST. JOHN'S,884,https://www.espn.com/mens-college-basketball/player/_/id/4701845/kadary-richmond,NY
Deivon Smith,ST. JOHN'S,601,https://www.espn.com/mens-college-basketball/player/_/id/4433184/deivon-smith,GA
Simeon Wilcher,ST. JOHN'S,708,https://www.espn.com/mens-college-basketball/player/_/id/4683785/simeon-wilcher,NJ
Aaron Scott,ST. JOHN'S,734,https://www.espn.com/mens-college-basketball/player/_/id/4897517/aaron-scott,TX
Brady Dunlap,ST. JOHN'S,165,https://www.espn.com/mens-college-basketball/player/_/id/4685659/brady-dunlap,CA
Vince Iwuchukwu,ST. JOHN'S,184,https://www.espn.com/mens-college-basketball/player/_/id/5105641/vince-iwuchukwu,Ni
Jaiden Glover,ST. JOHN'S,140,https://www.espn.com/mens-college-basketball/player/_/id/5142608/jaiden-glover,NY
Sadiku Ibine Ayo,ST. JOHN'S,145,https://www.espn.com/mens-college-basketball/player/_/id/5107197/sadiku-ibine-ayo,Gh
Ruben Prey,ST. JOHN'S,199,https://www.espn.com/mens-college-basketball/player/_/id/5240539/ruben-prey,Po
Lefteris Liotopoulos,ST. JOHN'S,59,https://www.espn.com/mens-college-basketball/player/_/id/5145712/lefteris-liotopoulos,Gr
Khaman Maker,ST. JOHN'S,2,https://www.espn.com/mens-college-basketball/player/_/id/4873206/khaman-maker,So
J.J. Starling,SYRACUSE,689,https://www.espn.com/mens-college-basketball/player/_/id/4683697/jj-starling,NY
Donnie Freeman,SYRACUSE,355,https://www.espn.com/mens-college-basketball/player/_/id/4873145/donnie-freeman,DC
Eddie Lampkin Jr.,SYRACUSE,800,https://www.espn.com/mens-college-basketball/player/_/id/4433191/eddie-lampkin-jr,TX
Chris Bell,SYRACUSE,600,https://www.espn.com/mens-college-basketball/player/_/id/4684627/chris-bell,CA
Jyare Davis,SYRACUSE,625,https://www.espn.com/mens-college-basketball/player/_/id/4701989/jyare-davis,DE
Jaquan Carlos,SYRACUSE,731,https://www.espn.com/mens-college-basketball/player/_/id/4683855/jaquan-carlos,NY
Lucas Taylor,SYRACUSE,594,https://www.espn.com/mens-college-basketball/player/_/id/4698717/lucas-taylor,NC
Elijah Moore,SYRACUSE,407,https://www.espn.com/mens-college-basketball/player/_/id/5074087/elijah-moore,NY
Kyle Cuffe Jr.,SYRACUSE,291,https://www.espn.com/mens-college-basketball/player/_/id/4816087/kyle-cuffe-jr,NY
Petar Majstorovic,SYRACUSE,351,https://www.espn.com/mens-college-basketball/player/_/id/5238187/petar-majstorovic,Fr
Naheem McLeod,SYRACUSE,68,https://www.espn.com/mens-college-basketball/player/_/id/4897004/naheem-mcleod,PA
Chance Westry,SYRACUSE,11,https://www.espn.com/mens-college-basketball/player/_/id/4683680/chance-westry,PA
Noah Reynolds,TCU,823,https://www.espn.com/mens-college-basketball/player/_/id/4897551/noah-reynolds,IL
Vasean Allette,TCU,769,https://www.espn.com/mens-college-basketball/player/_/id/5176569/vasean-allette,ON
Frankie Collins,TCU,278,https://www.espn.com/mens-college-basketball/player/_/id/4433616/frankie-collins,CA
Trazarien White,TCU,662,https://www.espn.com/mens-college-basketball/player/_/id/4897714/trazarien-white,TX
Brendan Wenzel,TCU,573,https://www.espn.com/mens-college-basketball/player/_/id/4433110/brendan-wenzel,TX
Ernest Udeh Jr.,TCU,668,https://www.espn.com/mens-college-basketball/player/_/id/5106261/ernest-udeh-jr,FL
David Punch,TCU,543,https://www.espn.com/mens-college-basketball/player/_/id/5164368/david-punch,TX
Micah Robinson,TCU,377,https://www.espn.com/mens-college-basketball/player/_/id/5037876/micah-robinson,MO
Jace Posey,TCU,301,https://www.espn.com/mens-college-basketball/player/_/id/5101654/jace-posey,TX
Cole Despie,TCU,1,https://www.espn.com/mens-college-basketball/player/_/id/4897754/cole-despie,CA
Isaiah Manning,TCU,175,https://www.espn.com/mens-college-basketball/player/_/id/4895786/isaiah-manning,TX
Malick Diallo,TCU,248,https://www.espn.com/mens-college-basketball/player/_/id/5061583/malick-diallo,Ma
Drew McElroy,TCU,2,https://www.espn.com/mens-college-basketball/player/_/id/5240269/drew-mcelroy,TX
Adam Stewart,TCU,2,https://www.espn.com/mens-college-basketball/player/_/id/5240268/adam-stewart,TX
Trey Stuart,TCU,2,https://www.espn.com/mens-college-basketball/player/_/id/5106277/trey-stuart,TX
Jamal Mashburn Jr.,TEMPLE,828,https://www.espn.com/mens-college-basketball/player/_/id/4432408/jamal-mashburn-jr,FL
Steve Settle III,TEMPLE,891,https://www.espn.com/mens-college-basketball/player/_/id/4704043/steve-settle-iii,MD
Zion Stanford,TEMPLE,673,https://www.espn.com/mens-college-basketball/player/_/id/5175067/zion-stanford,PA
Quante Berry,TEMPLE,801,https://www.espn.com/mens-college-basketball/player/_/id/5105618/quante-berry,TN
Elijah Gray,TEMPLE,387,https://www.espn.com/mens-college-basketball/player/_/id/5105894/elijah-gray,NC
Shane Dezonie,TEMPLE,580,https://www.espn.com/mens-college-basketball/player/_/id/4683732/shane-dezonie,PA
Jameel Brown,TEMPLE,126,https://www.espn.com/mens-college-basketball/player/_/id/5105846/jameel-brown,PA
Babatunde Durodola,TEMPLE,431,https://www.espn.com/mens-college-basketball/player/_/id/5240368/babatunde-durodola,ON
Aiden Tobiason,TEMPLE,419,https://www.espn.com/mens-college-basketball/player/_/id/5240369/aiden-tobiason,DE
Lynn Greer III,TEMPLE,74,https://www.espn.com/mens-college-basketball/player/_/id/4433175/lynn-greer-iii,PA
Dillon Battie,TEMPLE,108,https://www.espn.com/mens-college-basketball/player/_/id/5181250/dillon-battie,TX
Matteo Picarelli,TEMPLE,158,https://www.espn.com/mens-college-basketball/player/_/id/5175068/matteo-picarelli,It
Holden Pierre-Louis,TEMPLE,3,https://www.espn.com/mens-college-basketball/player/_/id/5240370/holden-pierre-louis,MD
Mohamed Keita,TEMPLE,61,https://www.espn.com/mens-college-basketball/player/_/id/5105605/mohamed-keita,Gu
Christian Tomasco,TEMPLE,5,https://www.espn.com/mens-college-basketball/player/_/id/4897702/christian-tomasco,NJ
Connor Gal,TEMPLE,5,https://www.espn.com/mens-college-basketball/player/_/id/5113363/connor-gal,PA
Chaz Lanier,TENNESSEE,834,https://www.espn.com/mens-college-basketball/player/_/id/4700852/chaz-lanier,TN
Zakai Zeigler,TENNESSEE,894,https://www.espn.com/mens-college-basketball/player/_/id/4883573/zakai-zeigler,NY
Jordan Gainey,TENNESSEE,751,https://www.espn.com/mens-college-basketball/player/_/id/4897649/jordan-gainey,AZ
Igor Milicic Jr.,TENNESSEE,695,https://www.espn.com/mens-college-basketball/player/_/id/4897404/igor-milicic-jr,Cr
Felix Okpara,TENNESSEE,673,https://www.espn.com/mens-college-basketball/player/_/id/5105841/felix-okpara,Ni
Jahmai Mashack,TENNESSEE,749,https://www.espn.com/mens-college-basketball/player/_/id/4683934/jahmai-mashack,CA
Cade Phillips,TENNESSEE,409,https://www.espn.com/mens-college-basketball/player/_/id/4848640/cade-phillips,AL
Cameron Carr,TENNESSEE,41,https://www.espn.com/mens-college-basketball/player/_/id/5113969/cameron-carr,
J.P. Estrella,TENNESSEE,31,https://www.espn.com/mens-college-basketball/player/_/id/5093142/jp-estrella,ME
Darlinstone Dubar,TENNESSEE,226,https://www.espn.com/mens-college-basketball/player/_/id/4598640/darlinstone-dubar,NC
Grant Hurst,TENNESSEE,8,https://www.espn.com/mens-college-basketball/player/_/id/4897332/grant-hurst,TN
Campbell Duncan,TENNESSEE,5,https://www.espn.com/mens-college-basketball/player/_/id/5238229/campbell-duncan,TX
Bishop Boswell,TENNESSEE,81,https://www.espn.com/mens-college-basketball/player/_/id/5101648/bishop-boswell,NC
Gavin Paull,TENNESSEE,4,https://www.espn.com/mens-college-basketball/player/_/id/5238228/gavin-paull,TX
Wade Taylor IV,TEXAS A&M,693,https://www.espn.com/mens-college-basketball/player/_/id/4683833/wade-taylor-iv,TX
Zhuric Phelps,TEXAS A&M,730,https://www.espn.com/mens-college-basketball/player/_/id/4699725/zhuric-phelps,TX
Pharrel Payne,TEXAS A&M,523,https://www.espn.com/mens-college-basketball/player/_/id/5105823/pharrel-payne,MN
Henry Coleman III,TEXAS A&M,583,https://www.espn.com/mens-college-basketball/player/_/id/4432186/henry-coleman-iii,VA
Manny Obaseki,TEXAS A&M,457,https://www.espn.com/mens-college-basketball/player/_/id/4433277/manny-obaseki,TX
Hayden Hefner,TEXAS A&M,396,https://www.espn.com/mens-college-basketball/player/_/id/4433279/hayden-hefner,TX
Andersson Garcia,TEXAS A&M,630,https://www.espn.com/mens-college-basketball/player/_/id/4702431/andersson-garcia,Do
Solomon Washington,TEXAS A&M,557,https://www.espn.com/mens-college-basketball/player/_/id/5105562/solomon-washington,LA
CJ Wilcher,TEXAS A&M,272,https://www.espn.com/mens-college-basketball/player/_/id/4432590/cj-wilcher,NJ
Jace Carter,TEXAS A&M,477,https://www.espn.com/mens-college-basketball/player/_/id/4898186/jace-carter,FL
Rob Dockery,TEXAS A&M,7,https://www.espn.com/mens-college-basketball/player/_/id/5174292/rob-dockery,DC
Chris McDermott,TEXAS A&M,45,https://www.espn.com/mens-college-basketball/player/_/id/5061578/chris-mcdermott,TX
Jaelyn Lee,TEXAS A&M,29,https://www.espn.com/mens-college-basketball/player/_/id/5105563/jaelyn-lee,TX
JT Toppin,TEXAS TECH,585,https://www.espn.com/mens-college-basketball/player/_/id/5143604/jt-toppin,TX
Chance McMillian,TEXAS TECH,885,https://www.espn.com/mens-college-basketball/player/_/id/4702027/chance-mcmillian,CA
Darrion Williams,TEXAS TECH,785,https://www.espn.com/mens-college-basketball/player/_/id/4937074/darrion-williams,CA
Christian Anderson,TEXAS TECH,717,https://www.espn.com/mens-college-basketball/player/_/id/5060701/christian-anderson,GA
Elijah Hawkins,TEXAS TECH,762,https://www.espn.com/mens-college-basketball/player/_/id/4897766/elijah-hawkins,DC
Kevin Overton,TEXAS TECH,574,https://www.espn.com/mens-college-basketball/player/_/id/5176314/kevin-overton,OK
Federiko Federiko,TEXAS TECH,501,https://www.espn.com/mens-college-basketball/player/_/id/5105412/federiko-federiko,Fi
Devan Cambridge,TEXAS TECH,105,https://www.espn.com/mens-college-basketball/player/_/id/4567588/devan-cambridge,TN
Kerwin Walton,TEXAS TECH,451,https://www.espn.com/mens-college-basketball/player/_/id/4567079/kerwin-walton,MN
Eemeli Yalaho,TEXAS TECH,90,https://www.espn.com/mens-college-basketball/player/_/id/5175078/eemeli-yalaho,Fi
Leon Horner,TEXAS TECH,16,https://www.espn.com/mens-college-basketball/player/_/id/5240271/leon-horner,TX
Jack Francis,TEXAS TECH,17,https://www.espn.com/mens-college-basketball/player/_/id/5175077/jack-francis,TX
Corbin Green,TEXAS TECH,11,https://www.espn.com/mens-college-basketball/player/_/id/5113386/corbin-green,TX
Tre Johnson,TEXAS,837,https://www.espn.com/mens-college-basketball/player/_/id/5238230/tre-johnson,TX
Arthur Kaluma,TEXAS,724,https://www.espn.com/mens-college-basketball/player/_/id/4433599/arthur-kaluma,AZ
Jordan Pope,TEXAS,666,https://www.espn.com/mens-college-basketball/player/_/id/5105624/jordan-pope,CA
Tramon Mark,TEXAS,566,https://www.espn.com/mens-college-basketball/player/_/id/4432243/tramon-mark,TX
Kadin Shedrick,TEXAS,709,https://www.espn.com/mens-college-basketball/player/_/id/4431710/kadin-shedrick,NC
Chendall Weaver,TEXAS,315,https://www.espn.com/mens-college-basketball/player/_/id/5105486/chendall-weaver,TX
Julian Larry,TEXAS,607,https://www.espn.com/mens-college-basketball/player/_/id/4703907/julian-larry,TX
Jayson Kent,TEXAS,317,https://www.espn.com/mens-college-basketball/player/_/id/4703889/jayson-kent,IL
Devon Pryor,TEXAS,189,https://www.espn.com/mens-college-basketball/player/_/id/5152761/devon-pryor,TX
Ze'Rik Onyema,TEXAS,294,https://www.espn.com/mens-college-basketball/player/_/id/4703082/zerik-onyema,TX
Jamie Vinson,TEXAS,44,https://www.espn.com/mens-college-basketball/player/_/id/5101692/jamie-vinson,TX
Nic Codie,TEXAS,97,https://www.espn.com/mens-college-basketball/player/_/id/5149083/nic-codie,TX
Cole Bott,TEXAS,22,https://www.espn.com/mens-college-basketball/player/_/id/4897760/cole-bott,CO
Preston Clark,TEXAS,13,https://www.espn.com/mens-college-basketball/player/_/id/5106282/preston-clark,TX
Rowan Brumbaugh,TULANE,889,https://www.espn.com/mens-college-basketball/player/_/id/5106280/rowan-brumbaugh,DC
Kaleb Banks,TULANE,773,https://www.espn.com/mens-college-basketball/player/_/id/5105795/kaleb-banks,GA
Asher Woods,TULANE,686,https://www.espn.com/mens-college-basketball/player/_/id/5107350/asher-woods,GA
Gregg Glenn III,TULANE,661,https://www.espn.com/mens-college-basketball/player/_/id/5105807/gregg-glenn-iii,FL
Kam Williams,TULANE,834,https://www.espn.com/mens-college-basketball/player/_/id/4873183/kam-williams,LA
Mari Jordan,TULANE,499,https://www.espn.com/mens-college-basketball/player/_/id/4894453/mari-jordan,GA
Tyler Ringgold,TULANE,275,https://www.espn.com/mens-college-basketball/player/_/id/5174293/tyler-ringgold,LA
Logan Stephens,TULANE,29,https://www.espn.com/mens-college-basketball/player/_/id/4897439/logan-stephens,GA
Percy Daniels,TULANE,272,https://www.espn.com/mens-college-basketball/player/_/id/4684988/percy-daniels,LA
KJ Greene,TULANE,153,https://www.espn.com/mens-college-basketball/player/_/id/5240378/kj-greene,GA
Michael Eley,TULANE,49,https://www.espn.com/mens-college-basketball/player/_/id/5107807/michael-eley,IN
Spencer Elliott,TULANE,82,https://www.espn.com/mens-college-basketball/player/_/id/5175712/spencer-elliott,GA
Jake Shapiro,TULANE,9,https://www.espn.com/mens-college-basketball/player/_/id/5106640/jake-shapiro,CA
Joseph Teich,TULANE,9,https://www.espn.com/mens-college-basketball/player/_/id/5240379/joseph-teich,FL
Stefan Cicic,TULANE,4,https://www.espn.com/mens-college-basketball/player/_/id/5240380/stefan-cicic,IL
Dwon Odom,TULSA,867,https://www.espn.com/mens-college-basketball/player/_/id/4432632/dwon-odom,GA
Keaston Willis,TULSA,818,https://www.espn.com/mens-college-basketball/player/_/id/4593756/keaston-willis,TX
Jared Garcia,TULSA,223,https://www.espn.com/mens-college-basketball/player/_/id/4702740/jared-garcia,TX
Tyshawn Archie,TULSA,654,https://www.espn.com/mens-college-basketball/player/_/id/5175726/tyshawn-archie,TX
Isaiah Barnes,TULSA,594,https://www.espn.com/mens-college-basketball/player/_/id/4683946/isaiah-barnes,IL
Braeden Carrington,TULSA,631,https://www.espn.com/mens-college-basketball/player/_/id/5105820/braeden-carrington,MN
Ian Smikle,TULSA,564,https://www.espn.com/mens-college-basketball/player/_/id/5101691/ian-smikle,FL
Justin Amadi,TULSA,392,https://www.espn.com/mens-college-basketball/player/_/id/4702765/justin-amadi,SC
Matt Reed,TULSA,280,https://www.espn.com/mens-college-basketball/player/_/id/4858602/matt-reed,TX
Jesaiah McWright,TULSA,421,https://www.espn.com/mens-college-basketball/player/_/id/5106642/jesaiah-mcwright,TX
Jaye Nash,TULSA,143,https://www.espn.com/mens-college-basketball/player/_/id/5060718/jaye-nash,TN
Tyler Behrend,TULSA,71,https://www.espn.com/mens-college-basketball/player/_/id/5240387/tyler-behrend,OH
Ben Radford,TULSA,6,https://www.espn.com/mens-college-basketball/player/_/id/5175728/ben-radford,OK
Ari Seals,TULSA,32,https://www.espn.com/mens-college-basketball/player/_/id/4701229/ari-seals,TX
Cal Conroy,TULSA,4,https://www.espn.com/mens-college-basketball/player/_/id/5240386/cal-conroy,OK
Yaxel Lendeborg,UAB,854,https://www.espn.com/mens-college-basketball/player/_/id/5175737/yaxel-lendeborg,NJ
Alejandro Vasquez,UAB,589,https://www.espn.com/mens-college-basketball/player/_/id/4592489/alejandro-vasquez,NY
Christian Coleman,UAB,698,https://www.espn.com/mens-college-basketball/player/_/id/4901961/christian-coleman,LA
Efrem Johnson,UAB,720,https://www.espn.com/mens-college-basketball/player/_/id/5107144/efrem-johnson,AL
Ja'Borri McGhee,UAB,617,https://www.espn.com/mens-college-basketball/player/_/id/5240392/jaborri-mcghee,MS
Tony Toney,UAB,638,https://www.espn.com/mens-college-basketball/player/_/id/4703133/tony-toney,AL
Bradley Ezewiro,UAB,431,https://www.espn.com/mens-college-basketball/player/_/id/4596348/bradley-ezewiro,CA
Tyren Moore,UAB,486,https://www.espn.com/mens-college-basketball/player/_/id/5107226/tyren-moore,KY
Greg Gordon,UAB,91,https://www.espn.com/mens-college-basketball/player/_/id/5177096/greg-gordon,IL
Marquis Hargrove,UAB,23,https://www.espn.com/mens-college-basketball/player/_/id/5175739/marquis-hargrove,CA
Ryan Donohoo,UAB,7,https://www.espn.com/mens-college-basketball/player/_/id/4912986/ryan-donohoo,AL
Will Shaver,UAB,40,https://www.espn.com/mens-college-basketball/player/_/id/4684838/will-shaver,AL
Chance Beard,UAB,2,https://www.espn.com/mens-college-basketball/player/_/id/4714321/chance-beard,AL
Joey Kahn,UAB,2,https://www.espn.com/mens-college-basketball/player/_/id/5107237/joey-kahn,AL
Makhi Myles,UAB,27,https://www.espn.com/mens-college-basketball/player/_/id/5240393/makhi-myles,MS
Ian Martinez,UTAH STATE,819,https://www.espn.com/mens-college-basketball/player/_/id/4601026/ian-martinez,Co
Mason Falslev,UTAH STATE,915,https://www.espn.com/mens-college-basketball/player/_/id/5107864/mason-falslev,UT
